9080,5023934,5.0,0.0
9080,25414293,5.0,0.0
71186,4074,5.0,0.0
6193,10349315,5.0,0.0
41455,125899468,10.0,0.0
162246,1029774,10.0,0.0
9080,12605097,5.0,0.0
61359,961318,5.0,0.0
61359,1933396,10.0,0.0
26039,13860,8.0,3.0
25209,6615064,10.0,0.0
26039,43476255,10.0,0.0
6193,22528,5.0,0.0
6193,31163257,5.0,0.0
66382,36920914,13.0,3.0
192254,2544292,10.0,0.0
9080,43080470,5.0,0.0
6064,4543827,10.0,0.0
9080,55739878,8.0,3.0
31572718,4543827,5.0,0.0
9080,106991134,5.0,0.0
9080,21420256,8.0,3.0
41455,2911637,5.0,0.0
61359,72331,8.0,3.0
9080,64996752,5.0,0.0
312389,104707242,5.0,0.0
2205989,63811930,3.0,3.0
25209,21510616,5.0,0.0
192254,26372243,10.0,0.0
9080,131851559,10.0,0.0
71186,30726048,5.0,0.0
41455,35277858,10.0,0.0
9080,11068727,8.0,3.0
9080,4318244,5.0,0.0
9080,13119517,5.0,0.0
26039,438536,5.0,0.0
41455,176988,5.0,0.0
41455,153641,13.0,3.0
61359,8383286,10.0,0.0
236766,9370347,3.0,3.0
195230,33619786,10.0,0.0
61359,31777695,5.0,0.0
9080,120035,8.0,3.0
61359,786641,10.0,0.0
162246,3885869,10.0,0.0
41455,40941653,5.0,0.0
9080,31945995,10.0,0.0
9080,57041810,5.0,0.0
66382,2810891,10.0,0.0
26039,356110,13.0,3.0
26039,36365980,10.0,0.0
9080,56134258,8.0,3.0
9080,56033084,5.0,0.0
10904,9486548,5.0,0.0
162246,68318474,10.0,0.0
62194,9734822,8.0,3.0
26039,18924858,10.0,0.0
195230,424728,5.0,0.0
9080,6308824,10.0,0.0
62194,1877154,5.0,0.0
162246,9098258,3.0,3.0
377637,11517421,10.0,0.0
61359,582360,5.0,0.0
9080,22070248,5.0,0.0
6193,11511,5.0,0.0
312389,3996650,10.0,0.0
41455,7163965,10.0,0.0
312389,11734247,5.0,0.0
394446,1284604,10.0,0.0
62194,6462793,10.0,0.0
41455,35293307,10.0,0.0
62194,1618396,10.0,0.0
62194,3306507,10.0,0.0
9080,52692521,5.0,0.0
9080,27517019,5.0,0.0
9080,3886744,5.0,0.0
783031,6616457,10.0,0.0
312389,14770185,5.0,0.0
192254,2719,5.0,0.0
192254,1334,5.0,0.0
9080,26040811,8.0,3.0
312389,12481830,10.0,0.0
1167050,463753,5.0,0.0
1145608,796611,5.0,0.0
9080,53220272,8.0,3.0
26039,18636844,10.0,0.0
9080,19998,8.0,3.0
61359,103234588,5.0,0.0
9080,2690583,8.0,3.0
192254,28430097,10.0,0.0
71186,55739878,3.0,3.0
61359,9567317,10.0,0.0
6064,16565854,10.0,0.0
6193,8237549,10.0,0.0
66382,19869785,10.0,0.0
9080,17991525,8.0,3.0
5997,30350245,3.0,3.0
25209,15027,5.0,0.0
62194,11765471,8.0,3.0
10906,1861224,5.0,0.0
1167050,132884574,5.0,0.0
10906,2628376,5.0,0.0
26039,14328,3.0,3.0
61359,7852391,5.0,0.0
71186,52626008,3.0,3.0
195230,4234273,3.0,3.0
26039,76809488,10.0,0.0
9080,96722,8.0,3.0
9080,93439578,8.0,3.0
6193,18351,5.0,0.0
192254,6842225,5.0,0.0
25209,5453804,5.0,0.0
783031,1349187,10.0,0.0
192254,3446062,5.0,0.0
9080,27862691,13.0,3.0
66382,64525926,10.0,0.0
162246,54604401,10.0,0.0
9080,22229,5.0,0.0
61359,3352022,10.0,0.0
26039,4332692,5.0,0.0
236766,172718,3.0,3.0
9080,308694,5.0,0.0
926223,56138,3.0,3.0
312389,15730054,10.0,0.0
6193,26079957,5.0,0.0
66382,20877084,10.0,0.0
25209,687922,5.0,0.0
9080,27273959,5.0,0.0
66382,258553,10.0,0.0
162246,2226555,10.0,0.0
61359,17154413,5.0,0.0
9080,40528526,8.0,3.0
162246,757040,3.0,3.0
62194,346227,10.0,0.0
6193,770,5.0,0.0
783031,3676758,3.0,3.0
9080,25154634,13.0,3.0
162246,8181246,10.0,0.0
9080,32702356,13.0,3.0
61359,2627883,5.0,0.0
25209,466365,5.0,0.0
6064,43789662,5.0,0.0
9080,19570889,8.0,3.0
63601,5626203,5.0,0.0
61359,56168149,10.0,0.0
61359,11747855,5.0,0.0
10904,2148774,10.0,0.0
71186,60802559,3.0,3.0
1167050,39632563,3.0,3.0
236766,940,3.0,3.0
63601,213827,8.0,3.0
9080,28032966,5.0,0.0
41455,42584845,5.0,0.0
41455,1486709,5.0,0.0
26039,38469744,10.0,0.0
61359,43789662,10.0,0.0
41455,2390,5.0,0.0
25209,7816631,5.0,0.0
26039,36421675,10.0,0.0
10904,94975434,10.0,0.0
41455,1334,5.0,0.0
6193,16031614,5.0,0.0
9080,5633998,8.0,3.0
9080,3333635,5.0,0.0
63601,6452094,5.0,0.0
162246,940,3.0,3.0
25209,66728,5.0,0.0
63601,14412844,5.0,0.0
162246,4860950,5.0,0.0
9080,55804,5.0,0.0
9080,68787239,5.0,0.0
9080,3765655,5.0,0.0
9080,64240751,8.0,3.0
9080,11836170,8.0,3.0
6193,235149,5.0,0.0
2893198,5846748,5.0,0.0
61359,7933663,5.0,0.0
162246,69240841,10.0,0.0
236766,212815,3.0,3.0
9080,4230805,8.0,3.0
62194,106271,10.0,0.0
25209,4764573,5.0,0.0
9080,116202369,5.0,0.0
9080,60029718,5.0,0.0
926223,3071374,5.0,0.0
162246,2719,3.0,3.0
61359,6354894,10.0,0.0
9080,57753073,8.0,3.0
71186,64253848,10.0,0.0
9080,20306194,5.0,0.0
71186,1486,3.0,3.0
25209,30252,5.0,0.0
9080,76656797,5.0,0.0
162246,17991525,3.0,3.0
61359,175158,10.0,0.0
6193,11959,8.0,3.0
61359,39911034,10.0,0.0
61359,91056461,5.0,0.0
9080,63998959,5.0,0.0
9080,35126995,5.0,0.0
61359,23249,5.0,0.0
9080,2531810,5.0,0.0
9080,60802559,5.0,0.0
1145608,8044564,10.0,0.0
71186,79921167,10.0,0.0
10904,949945,5.0,0.0
71186,53733933,5.0,0.0
71186,1968144,10.0,0.0
192254,3545,8.0,3.0
61359,41706950,5.0,0.0
6193,5918818,5.0,0.0
61359,128955575,10.0,0.0
5997,940,3.0,3.0
9080,28214005,10.0,0.0
9080,10768,5.0,0.0
41455,7834538,5.0,0.0
1145608,56138,3.0,3.0
9080,35084,8.0,3.0
162246,9663874,3.0,3.0
26039,25320341,5.0,0.0
25209,3545,3.0,3.0
783031,6650115,10.0,0.0
9080,26525996,5.0,0.0
2893198,17640864,5.0,0.0
9080,70355620,5.0,0.0
10904,1126021,10.0,0.0
6193,21280,5.0,0.0
6193,9774103,13.0,3.0
195230,46433922,3.0,3.0
10906,35748011,10.0,0.0
71186,43285,5.0,0.0
25209,18637869,5.0,0.0
26039,35267560,10.0,0.0
9080,11387,5.0,0.0
162246,60528911,5.0,0.0
71186,540,3.0,3.0
9080,54128076,5.0,0.0
6193,54973,5.0,0.0
2205989,5615902,8.0,3.0
10906,38519061,10.0,0.0
9080,20021977,5.0,0.0
9080,49382296,10.0,0.0
9080,26128490,8.0,3.0
25209,12302,5.0,0.0
25209,48592029,10.0,0.0
6193,31109711,5.0,0.0
192254,8523417,5.0,0.0
41455,227627,5.0,0.0
61359,5048841,8.0,3.0
6193,14952,5.0,0.0
61359,11787781,5.0,0.0
9080,47761634,5.0,0.0
9080,14578758,10.0,0.0
6193,68508,5.0,0.0
41455,116325225,10.0,0.0
62194,5840527,10.0,0.0
61359,71246970,10.0,0.0
6193,1438441,5.0,0.0
26039,19574434,10.0,0.0
71186,2719,3.0,3.0
9080,86069662,8.0,3.0
25209,9350,5.0,0.0
25209,3217567,5.0,0.0
195230,76093700,5.0,0.0
783031,9570147,3.0,3.0
6193,67963050,5.0,0.0
66382,23580926,5.0,0.0
41455,76189182,10.0,0.0
10904,608,3.0,3.0
9080,22099189,5.0,0.0
162246,18081870,3.0,3.0
26039,5763,5.0,0.0
9080,23387574,13.0,3.0
10904,26277647,10.0,0.0
162246,31938357,5.0,0.0
61359,115990034,10.0,0.0
394446,43026514,8.0,3.0
926223,125598345,5.0,0.0
2893198,69159892,10.0,0.0
66382,30531,5.0,0.0
26039,35295978,10.0,0.0
41455,14147537,10.0,0.0
9080,67658901,8.0,3.0
41455,39128,5.0,0.0
41455,693775,10.0,0.0
9080,6415,8.0,3.0
101258,26298009,5.0,0.0
9080,36376,8.0,3.0
26039,35800147,10.0,0.0
6193,5630426,5.0,0.0
41455,17481,5.0,0.0
408730,6801328,3.0,3.0
66382,35770702,10.0,0.0
10906,4711,3.0,3.0
9080,4708601,5.0,0.0
41455,107069,5.0,0.0
9080,38542707,10.0,0.0
71186,55904630,5.0,0.0
394446,1284612,10.0,0.0
5997,45813929,10.0,0.0
408730,62513142,10.0,0.0
162246,19124194,10.0,0.0
9080,78937835,5.0,0.0
9080,1349187,3.0,3.0
61359,27660871,5.0,0.0
192254,28430115,10.0,0.0
6064,6292,5.0,0.0
9080,46797718,10.0,0.0
66382,9584908,10.0,0.0
9080,29264352,5.0,0.0
26039,22057125,5.0,0.0
162246,7155262,10.0,0.0
162246,54607431,10.0,0.0
61359,21716315,10.0,0.0
9080,422032,5.0,0.0
6064,8062653,10.0,0.0
783031,1440244,10.0,0.0
26039,316,5.0,0.0
9080,5538077,10.0,0.0
71186,68508,3.0,3.0
31572718,17302594,3.0,3.0
6193,29560,5.0,0.0
41455,10345712,10.0,0.0
31572718,67963050,10.0,0.0
71186,26525996,3.0,3.0
9080,107472438,10.0,0.0
9080,39632563,5.0,0.0
26039,35685602,10.0,0.0
9080,1848834,5.0,0.0
9080,1136130,5.0,0.0
10906,218892,5.0,0.0
9080,5998489,8.0,3.0
5997,2719,3.0,3.0
63601,35290449,10.0,0.0
61359,14972087,5.0,0.0
6193,214024,5.0,0.0
192254,471887,5.0,0.0
162246,15841,3.0,3.0
1167050,2250224,8.0,3.0
71186,37014542,5.0,0.0
162246,94041085,5.0,0.0
71186,42476585,3.0,3.0
9080,81741417,5.0,0.0
26039,110144543,10.0,0.0
9080,48517077,5.0,0.0
61359,17854,5.0,0.0
26039,35738927,5.0,0.0
9080,34625221,8.0,3.0
61359,35416635,5.0,0.0
61359,123012073,8.0,3.0
25209,35590136,5.0,0.0
26039,22053225,5.0,0.0
6064,619726,10.0,0.0
9080,5622162,5.0,0.0
61359,2751332,10.0,0.0
26039,2245469,10.0,0.0
71186,6363794,5.0,0.0
6193,434,5.0,0.0
10906,2148774,3.0,3.0
61359,12752196,5.0,0.0
101258,56502439,3.0,3.0
62194,31313,13.0,3.0
62194,9119930,8.0,3.0
66382,54900527,8.0,3.0
26039,36421658,10.0,0.0
9080,18891841,5.0,0.0
192254,28430120,10.0,0.0
9080,183,5.0,0.0
6193,3161962,10.0,0.0
9080,1912039,5.0,0.0
5997,9134419,13.0,3.0
71186,28205287,10.0,0.0
192254,20429,5.0,0.0
71186,19388130,3.0,3.0
312389,12525110,10.0,0.0
162246,35311571,10.0,0.0
926223,278849,3.0,3.0
192254,97045,5.0,0.0
9080,4234,8.0,3.0
25209,6866209,5.0,0.0
1145608,2236300,10.0,0.0
162246,36750203,5.0,0.0
9080,26650,8.0,3.0
61359,11098327,10.0,0.0
61359,7426690,10.0,0.0
9080,4185,5.0,0.0
71186,4274814,3.0,3.0
10906,38127264,10.0,0.0
66382,2488652,10.0,0.0
6064,2203034,3.0,3.0
6193,14771039,10.0,0.0
66382,3199799,10.0,0.0
26039,21253456,5.0,0.0
25209,3231,8.0,3.0
10906,214024,5.0,0.0
6193,11399233,5.0,0.0
9080,7810452,8.0,3.0
41455,44202,8.0,3.0
6064,17428364,10.0,0.0
63601,133735,5.0,0.0
62194,2371142,10.0,0.0
236766,9642256,3.0,3.0
71186,20976025,5.0,0.0
9080,20976025,5.0,0.0
9080,45776176,8.0,3.0
61359,15596540,5.0,0.0
61359,451843,8.0,3.0
6064,1349187,3.0,3.0
9080,9098258,5.0,0.0
26039,9177834,10.0,0.0
25209,92330329,10.0,0.0
394446,1284606,10.0,0.0
25209,172718,5.0,0.0
783031,6801328,3.0,3.0
9080,12795427,5.0,0.0
61359,940,8.0,3.0
236766,56138,3.0,3.0
9080,9104065,5.0,0.0
25209,1349187,5.0,0.0
6193,6972825,10.0,0.0
5997,98757808,10.0,0.0
66382,3769688,10.0,0.0
61359,41874182,10.0,0.0
61359,104564640,5.0,0.0
9080,34446413,10.0,0.0
25209,6801328,8.0,3.0
62194,29515,10.0,0.0
192254,35378,5.0,0.0
61359,82303759,10.0,0.0
394446,35799374,10.0,0.0
61359,3112979,5.0,0.0
195230,76907775,5.0,0.0
9080,384601,8.0,3.0
394446,1284605,10.0,0.0
25209,4708601,5.0,0.0
26039,115268189,10.0,0.0
26039,1334,8.0,3.0
31572718,540,3.0,3.0
9080,47557792,5.0,0.0
9080,29904082,8.0,3.0
71186,5846748,3.0,3.0
63601,38338013,10.0,0.0
9080,7062157,5.0,0.0
66382,2226042,10.0,0.0
1145608,63811930,5.0,0.0
101258,1180423,5.0,0.0
195230,110645342,5.0,0.0
41455,32902832,5.0,0.0
9080,2236,8.0,3.0
61359,122580,8.0,3.0
162246,316,3.0,3.0
9080,62379381,5.0,0.0
9080,634,5.0,0.0
9080,16462,5.0,0.0
9080,41203414,10.0,0.0
61359,271366,10.0,0.0
66382,11632110,10.0,0.0
25209,2979083,5.0,0.0
61359,71247459,10.0,0.0
61359,64908147,10.0,0.0
195230,3228059,5.0,0.0
9080,124162,5.0,0.0
312389,988274,5.0,0.0
1167050,9098258,3.0,3.0
6064,101843358,10.0,0.0
6193,212815,5.0,0.0
66382,11806776,10.0,0.0
162246,1486,3.0,3.0
9080,42197578,8.0,3.0
61359,132948,5.0,0.0
9080,7845,5.0,0.0
61359,123632714,10.0,0.0
312389,5014773,5.0,0.0
9080,5571430,5.0,0.0
9080,93071232,8.0,3.0
9080,1565,5.0,0.0
41455,18804346,5.0,0.0
61359,7593877,5.0,0.0
71186,1438441,3.0,3.0
9080,61997644,5.0,0.0
66382,2350112,10.0,0.0
162246,22105376,3.0,3.0
6064,940,3.0,3.0
9080,6252317,13.0,3.0
9080,43700791,8.0,3.0
61359,9975359,10.0,0.0
9080,5049,8.0,3.0
10906,56138,3.0,3.0
6193,7540319,5.0,0.0
26039,35800146,10.0,0.0
312389,13653993,10.0,0.0
9080,469434,5.0,0.0
9080,31156729,5.0,0.0
9080,27971,8.0,3.0
9080,286609,5.0,0.0
66382,940,5.0,0.0
9080,14607466,5.0,0.0
6064,2212964,10.0,0.0
9080,7178,8.0,3.0
25209,3054,3.0,3.0
10906,1334,3.0,3.0
63601,73034676,10.0,0.0
62194,3037460,8.0,3.0
312389,35680478,10.0,0.0
783031,26337192,10.0,0.0
6064,28629725,10.0,0.0
63601,19628,5.0,0.0
62194,9554671,10.0,0.0
9080,55854442,8.0,3.0
10904,5957,5.0,0.0
162246,9068059,5.0,0.0
9080,4555661,5.0,0.0
9080,20817312,5.0,0.0
5997,88780277,10.0,0.0
10906,4708601,3.0,3.0
6064,21134599,5.0,0.0
66382,2894659,10.0,0.0
66382,2227949,10.0,0.0
9080,52895916,10.0,0.0
66382,10312696,3.0,3.0
26039,4046337,10.0,0.0
10906,38508421,10.0,0.0
41455,13933874,10.0,0.0
9080,15267409,5.0,0.0
9080,3780282,5.0,0.0
9080,41109494,8.0,3.0
66382,127303596,10.0,0.0
10906,940,3.0,3.0
783031,940,5.0,0.0
6193,58065,5.0,0.0
61359,3908864,5.0,0.0
195230,27989,5.0,0.0
192254,17481,5.0,0.0
6064,10352134,10.0,0.0
192254,44259133,5.0,0.0
5997,77728006,5.0,0.0
61359,19857488,5.0,0.0
9080,7104999,5.0,0.0
9080,7294,5.0,0.0
6193,8958703,5.0,0.0
61359,33556139,5.0,0.0
26039,20021977,3.0,3.0
9080,5011697,10.0,0.0
101258,42262355,5.0,0.0
9080,2285664,8.0,3.0
9080,41003711,10.0,0.0
6193,1532485,5.0,0.0
26039,27610702,10.0,0.0
25209,9570147,5.0,0.0
9080,66127399,5.0,0.0
394446,2226340,10.0,0.0
66382,35400,5.0,0.0
6193,56138,3.0,3.0
192254,3838533,10.0,0.0
312389,540,5.0,0.0
26039,2270822,10.0,0.0
31572718,67961691,10.0,0.0
71186,380906,3.0,3.0
26039,36367314,10.0,0.0
62194,56502439,10.0,0.0
9080,4234273,5.0,0.0
9080,6301,3.0,3.0
66382,2238423,10.0,0.0
783031,11734247,3.0,3.0
9080,924591,8.0,3.0
5997,56608691,5.0,0.0
26039,35719640,10.0,0.0
10906,11959,3.0,3.0
61359,84490894,5.0,0.0
61359,407003,5.0,0.0
192254,19101006,5.0,0.0
41455,420356,10.0,0.0
162246,29693048,5.0,0.0
9080,9663874,5.0,0.0
9080,139558,5.0,0.0
25209,10312696,5.0,0.0
195230,7702462,5.0,0.0
9080,112249,8.0,3.0
9080,125592858,5.0,0.0
41455,58862,5.0,0.0
377637,940,3.0,3.0
9080,91812683,8.0,3.0
9080,43846734,8.0,3.0
162246,14328,3.0,3.0
25209,18610380,8.0,3.0
66382,7332011,10.0,0.0
41455,853128,5.0,0.0
26039,127275628,10.0,0.0
6193,6866209,5.0,0.0
9080,25803,5.0,0.0
101258,30350245,5.0,0.0
101258,171989,5.0,0.0
71186,687922,3.0,3.0
71186,32044614,5.0,0.0
25209,24902709,10.0,0.0
192254,3245982,5.0,0.0
9080,32104793,5.0,0.0
26039,36358460,10.0,0.0
62194,835154,10.0,0.0
162246,13668,3.0,3.0
394446,114385742,10.0,0.0
63601,1939640,10.0,0.0
192254,28430076,10.0,0.0
9080,41003734,10.0,0.0
9080,21417001,5.0,0.0
62194,230062,10.0,0.0
26039,9555418,10.0,0.0
9080,2697640,8.0,3.0
26039,38602492,10.0,0.0
9080,106928708,8.0,3.0
6193,3545,5.0,0.0
6064,536989,5.0,0.0
9080,31887865,5.0,0.0
9080,30267121,5.0,0.0
6193,4373439,13.0,3.0
9080,27650058,5.0,0.0
9080,3217567,3.0,3.0
9080,18395698,10.0,0.0
101258,17404142,5.0,0.0
5997,92417512,10.0,0.0
312389,31950,5.0,0.0
6193,1682925,5.0,0.0
9080,56109333,8.0,3.0
