32751934,10864,,,,
4315460,10864,,,,
7706956,10864,,,,
5335252,10864,,,,
1884,10864,,,,
16249908,10864,,,,
21523609,10864,,,,
3357744,10864,,,,
19490087,10864,,,,
5224,10864,,,,
11844523,10864,,,,
16505203,10864,,,,
2876,10864,,,,
33709,10864,,,,
42744788,10864,,,,
17077170,10864,,,,
76394319,10864,,,,
36775079,10864,,,,
60821422,10864,,,,
34734126,10864,,,,
305232,10864,,,,
442257,10864,,,,
32035,10864,,,,
104135,10864,,,,
66534,10864,,,,
5825470,10864,,,,
3750,10864,,,,
3405530,10864,,,,
1334,10864,,,,
6745144,10864,,,,
28390072,10864,,,,
108191,10864,,,,
6861770,10864,,,,
22156845,10864,,,,
11152037,10864,,,,
7144712,10864,,,,
4193542,10864,,,,
2547021,10864,,,,
35782449,10864,,,,
2194658,10864,,,,
795309,10864,,,,
27663570,10864,,,,
17168814,10864,,,,
8909205,10864,,,,
21941613,10864,,,,
59132552,10864,,,,
1434,10864,,,2012-02-23 06:18:24,3.0
1882401,10864,,,,
138398,10864,,,,
23995,10864,,,,
3676758,10864,,,,
2735706,10864,,,,
3466574,10864,,,,
11151475,10864,,,,
5409053,10864,,,,
21630231,10864,,,,
3079921,10864,,,,
11151943,10864,,,,
8107575,10864,,,,
9178939,10864,,,,
19999598,10864,,,,
10997213,10864,,,,
15246738,10864,,,,
22063366,10864,,,,
24954620,10864,,,,
12086187,10864,,,,
23969223,10864,,,,
32664969,10864,,,,
15993688,10864,,,,
21426700,10864,,,,
18697387,10864,,,,
8676311,10864,,,,
12380,10864,,,,
692601,10864,,,,
6071672,10864,,,,
29172,10864,,,,
6707526,10864,,,,
5781625,10864,,,,
6653825,10864,,,,
628811,10864,,,,
8468996,10864,,,,
1452180,10864,,,,
10769792,10864,,,,
22524110,10864,,,,
26511728,10864,,,,
10377054,10864,,,,
30936308,10864,,,,
22071989,10864,,,,
41145875,10864,,,,
32995193,10864,,,,
31238481,10864,,,,
22108313,10864,,,,
73516930,10864,,,,
3005855,10864,,,,
10754542,10864,,,,
10560331,10864,,,,
12313820,10864,,,,
7980702,10864,,,,
19633266,10864,,,,
11569668,10864,,,,
22015790,10864,,,,
22087354,10864,,,,
22041498,10864,,,,
22046894,10864,,,,
24295456,10864,,,,
32089294,10864,,,,
10849191,10864,,,,
27757444,10864,,,,
28053508,10864,,,,
15104901,10864,,,,
23721930,10864,,,,
26957803,10864,,,,
33925913,10864,,,,
25402298,10864,,,,
22099189,10864,,,,
22136492,10864,,,,
37240292,10864,,,,
37191795,10864,,,,
530,10864,,,,
39620551,10864,,,,
39449777,10864,,,,
13130619,10864,,,,
44189092,10864,,,,
38764690,10864,,,,
26108963,10864,,,,
49408185,10864,,,,
32842775,10864,,,,
37209183,10864,,,,
39633724,10864,,,,
54448487,10864,,,,
55577456,10864,,,,
36260869,10864,,,,
41857480,10864,,,,
48247009,10864,,,,
18213153,10864,,,,
55564898,10864,,,,
33322554,10864,,,,
67140027,10864,,,,
55870631,10864,,,,
78438239,10864,,,,
97916647,10864,,,,
97438724,10864,,,,
70110276,10864,,,,
63689445,10864,,,,
102503121,10864,,,,
27448053,10864,,,,
6427558,10864,,,,
5822979,10864,,,,
16493377,10864,,,,
16494184,10864,,,,
19434896,10864,,,,
12720737,10864,,,,
17093159,10864,,,,
19042962,10864,,,,
15704497,10864,,,,
56279950,10864,,,,
29672021,10864,,,,
8957032,10864,,,,
8364491,10864,,,,
22636,10864,,,,
6965555,10864,,,,
25715578,10864,,,,
15880340,10864,,,,
8768868,10864,,,,
8374270,10864,,,,
27198274,10864,,,,
8111,10864,,,,
36289233,10864,,,,
36664062,10864,,,,
15631498,10864,,,,
14418334,10864,,,,
24925394,10864,,,,
27594233,10864,,,,
39133116,10864,,,,
52271671,10864,,,,
11360471,10864,,,,
7413829,10864,,,,
21977635,10864,,,,
52653866,10864,,,,
68424075,10864,,,,
56000506,10864,,,,
83148417,10864,,,,
85760799,10864,,,,
86853669,10864,,,,
95540344,10864,,,,
95536006,10864,,,,
65951703,10864,,,,
65467011,10864,,,,
86952356,10864,,,,
6406554,10864,,,,
49056695,10864,,,,
16077002,10864,,,,
13335031,10864,,,,
20736107,10864,,,,
8303832,10864,,,,
11250,10864,,,,
8907123,10864,,,,
6945651,10864,,,,
5562954,10864,,,,
11216582,10864,,,,
15186395,10864,,,,
15828748,10864,,,,
15631552,10864,,,,
11144636,10864,,,,
16174927,10864,,,,
2988072,10864,,,,
17210005,10864,,,,
16477707,10864,,,,
25045443,10864,,,,
17991525,10864,,,,
32030755,10864,,,,
30756836,10864,,,,
29514774,10864,,,,
21577612,10864,,,,
37612067,10864,,,,
35520536,10864,,,,
22047350,10864,,,,
7608,10864,,,,
22042207,10864,,,,
25930604,10864,,,,
22042411,10864,,,,
21969895,10864,,,,
59701910,10864,,,,
54586698,10864,,,,
60488339,10864,,,,
17411,10864,,,,
70690479,10864,,,,
15547,10864,,,,
47002659,10864,,,,
82816734,10864,,,,
84635322,10864,,,,
81204377,10864,,,,
118578213,10864,,,,
86395247,10864,,,,
3848287,10864,,,,
8287648,10864,,,,
27499335,10864,,,,
9695762,10864,,,,
22834885,10864,,,,
11611140,10864,,,,
4904730,10864,,,,
69490217,10864,,,,
69918409,10864,,,,
69431070,10864,,,,
51015359,10864,,,,
14877,10864,,,,
13770884,10864,,,,
93306195,10864,,,,
2746906,10864,,,,
3231545,10864,,,2014-04-22 18:49:37,3.0
8631263,10864,,,,
8792324,10864,,,,
4773883,10864,,,,
7757503,10864,,,,
10205823,10864,,,,
10833551,10864,,,,
17627608,10864,,,,
18273631,10864,,,,
18652543,10864,,,,
13879517,10864,,,,
22045443,10864,,,,
44023626,10864,,,,
45933724,10864,,,,
45938391,10864,,,,
50517998,10864,,,,
51755414,10864,,,,
45939122,10864,,,,
52375601,10864,,,,
20778342,10864,,,,
9236040,10864,,,,
11159152,10864,,,,
10491464,10864,,,,
5980292,10864,,,,
10537914,10864,,,,
36732159,10864,,,,
22132266,10864,,,,
45815093,10864,,,,
33063369,10864,,,,
53476352,10864,,,,
68352850,10864,,,,
61997644,10864,,,,
87408883,10864,,,,
32346307,10864,,,,
40076473,10864,,,,
48284404,10864,,,,
48868825,10864,,,,
56134258,10864,,,,
125450230,10864,,,,
83120927,10864,,,,
130694897,10864,,,,
683351,10864,,,,
11696965,10864,,,,
13526646,10864,,,,
21211177,10864,,,,
31690490,10864,,,,
21944489,10864,,,,
8774390,10864,,,,
43508115,10864,,,,
41554338,10864,,,,
20161965,10864,,,,
23383,10864,,,,
4755891,10864,,,,
6601287,10864,,,,
13603638,10864,,,,
14844163,10864,,,,
1416033,10864,,,,
19775533,10864,,,,
27727160,10864,,,,
25812233,10864,,,,
25974771,10864,,,,
29904082,10864,,,,
44487720,10864,,,,
36591453,10864,,,,
44050558,10864,,,,
49424745,10864,,,,
11151957,10864,,,,
45696853,10864,,,,
51844888,10864,,,,
54318432,10864,,,,
56145688,10864,,,,
59728930,10864,,,,
59064685,10864,,,,
60343856,10864,,,,
42768618,10864,,,,
20002855,10864,,,,
63363141,10864,,,,
69699505,10864,,,,
33907075,10864,,,,
66546181,10864,,,,
32417619,10864,,,,
84102683,10864,,,,
56031945,10864,,,,
56000796,10864,,,,
18006157,10864,,,,
95545166,10864,,,,
101348212,10864,,,,
102864211,10864,,,,
32675229,10864,,,,
127616539,10864,,,,
128300283,10864,,,,
130667473,10864,,,,
4512329,10864,,,,
16307319,10864,,,,
1438441,10864,,,,
19615299,10864,,,,
32503713,10864,,,,
33204303,10864,,,,
22052433,10864,,,,
22474522,10864,,,,
49738775,10864,,,,
36690600,10864,,,,
20649650,10864,,,,
51002137,10864,,,,
49904732,10864,,,,
7211958,10864,,,,
57839022,10864,,,,
34893170,10864,,,,
59290186,10864,,,,
61075716,10864,,,,
62107027,10864,,,,
8900023,10864,,,,
6009543,10864,,,,
65712207,10864,,,,
34250380,10864,,,,
18786948,10864,,,,
46879826,10864,,,,
54801451,10864,,,,
63923719,10864,,,,
55603164,10864,,,,
57700650,10864,,,,
2254074,10864,,,,
16351512,10864,,,,
76180138,10864,,,,
59866443,10864,,,,
74986522,10864,,,,
73611953,10864,,,,
76279728,10864,,,,
59264063,10864,,,,
79227528,10864,,,,
55287670,10864,,,,
101757424,10864,,,,
105317032,10864,,,,
115797340,10864,,,,
8376473,10864,,,,
5072213,10864,,,,
7803,10864,,,,
2986884,10864,,,,
12078137,10864,,,,
2366455,10864,,,,
2275491,10864,,,,
32091017,10864,,,,
30843881,10864,,,,
26003550,10864,,,,
7590653,10864,,,,
32336173,10864,,,,
14997706,10864,,,,
35482921,10864,,,,
20635173,10864,,,,
17135105,10864,,,,
50015425,10864,,,,
67317392,10864,,,,
67223086,10864,,,,
6185653,10864,,,,
6172020,10864,,,,
8218023,10864,,,,
3542942,10864,,,,
5473766,10864,,,,
4316597,10864,,,,
6802827,10864,,,,
15710313,10864,,,,
18292779,10864,,,,
22125122,10864,,,,
28410858,10864,,,,
10053243,10864,,,,
22436281,10864,,,,
5921379,10864,,,,
3403331,10864,,,,
25020384,10864,,,,
6399873,10864,,,,
19695711,10864,,,,
26161427,10864,,,,
9025349,10864,,,,
27506430,10864,,,,
27712084,10864,,,,
15582410,10864,,,,
4248756,10864,,,,
38827807,10864,,,,
29659803,10864,,,,
31323586,10864,,,,
31444099,10864,,,,
44979299,10864,,,,
6445576,10864,,,,
6045,10864,,,,
10495335,10864,,,,
5049584,10864,,,,
88782,10864,,,,
46397620,10864,,,,
36729388,10864,,,,
18622941,10864,,,,
100364679,10864,,,,
51149734,10864,,,,
121081269,10864,,,,
5221652,10864,,,,
11014342,10864,,,,
14191449,10864,,,,
18292190,10864,,,,
18740492,10864,,,,
24139102,10864,,,,
26154785,10864,,,,
4156899,10864,,,,
11784159,10864,,,,
22081991,10864,,,,
43636796,10864,,,,
30438259,10864,,,,
59781989,10864,,,,
27559614,10864,,,,
22045853,10864,,,,
11211291,10864,,,,
12569647,10864,,,,
11152003,10864,,,,
4003838,10864,,,,
36679776,10864,,,,
72275307,10864,,,,
30383770,10864,,,,
72673951,10864,,,,
25851542,10864,,,,
27655327,10864,,,,
17867788,10864,,,,
27441554,10864,,,,
37572312,10864,,,,
10408268,10864,,,,
93750890,10864,,,,
26424942,10864,,,,
75898599,10864,,,,
35219297,10864,,,,
13144779,10864,,,,
20757680,10864,,,,
21094169,10864,,,,
21371193,10864,,,,
2165183,10864,,,,
12688851,10864,,,,
69678908,10864,,,,
11422145,10864,,,,
47704062,10864,,,,
14803789,10864,,,,
17093587,10864,,,,
6236676,10864,,,,
22059950,10864,,,,
28327574,10864,,,,
28285259,10864,,,,
4591222,10864,,,,
24112728,10864,,,,
2717829,10864,,,,
23119382,10864,,,,
33385522,10864,,,,
31533389,10864,,,,
32547590,10864,,,,
33414107,10864,,,,
33385714,10864,,,,
28904919,10864,,,,
40995175,10864,,,,
2236,10864,,,,
97953440,10864,,,,
17129968,10864,,,,
20255964,10864,,,,
28060857,10864,,,,
35033042,10864,,,,
11485943,10864,,,,
43558319,10864,,,,
12581334,10864,,,,
62961427,10864,,,,
65542150,10864,,,,
80583427,10864,,,,
46308211,10864,,,,
90669282,10864,,,,
3025153,10864,,,,
29032212,10864,,,,
38134032,10864,,,,
12744343,10864,,,,
34454012,10864,,,,
47681027,10864,,,,
7314471,10864,,,,
50139649,10864,,,,
43044779,10864,,,,
55105831,10864,,,,
72591170,10864,,,,
83242286,10864,,,,
114844120,10864,,,,
100759444,10864,,,,
118441389,10864,,,,
114999370,10864,,,,
51980526,10864,,,,
54628006,10864,,,,
61097632,10864,,,,
64869471,10864,,,,
68157909,10864,,,,
60764597,10864,,,,
39129857,10864,,,,
32422963,10864,,,,
41670503,10864,,,,
42663052,10864,,,,
42168767,10864,,,,
31703805,10864,,,,
45886394,10864,,,,
40191178,10864,,,,
31904005,10864,,,,
86500760,10864,,,,
101722524,10864,,,,
92294570,10864,,,,
82835900,10864,,,,
56396804,10864,,,,
56039055,10864,,,,
61301459,10864,,,,
24176233,10864,,,,
54501343,10864,,,,
27921881,10864,,,,
54503574,10864,,,,
63260021,10864,,,,
80406377,10864,,,,
80688180,10864,,,,
33933039,10864,,,,
97967253,10864,,,,
101324427,10864,,,,
106403854,10864,,,,
69788627,10864,,,,
90072596,10864,,,,
84374415,10864,,,,
70174153,10864,,,,
33055832,10864,,,,
32641698,10864,,,,
79316694,10864,,,,
81532936,10864,,,,
12258,10864,,,,
73429610,10864,,,,
84105529,10864,,,,
19163722,10864,,,,
105468362,10864,,,,
102013534,10864,,,,
118989515,10864,,,,
81019887,10864,,,,
35140791,10864,,,,
31839546,10864,,,,
48507255,10864,,,,
51408741,10864,,,,
75090903,10864,,,,
88788979,10864,,,,
32334500,10864,,,,
11794421,10864,,,,
102570849,10864,,,,
101512613,10864,,,,
121931387,10864,,,,
63867164,10864,,,,
63867158,10864,,,,
63867190,10864,,,,
63867178,10864,,,,
63867185,10864,,,,
63867179,10864,,,,
63867200,10864,,,,
63867194,10864,,,,
63867199,10864,,,,
63867195,10864,,,,
63867207,10864,,,,
63867205,10864,,,,
63867202,10864,,,,
63867216,10864,,,,
63867219,10864,,,,
63867210,10864,,,,
63867239,10864,,,,
63867234,10864,,,,
63867224,10864,,,,
63867225,10864,,,,
63867223,10864,,,,
63867247,10864,,,,
63867243,10864,,,,
63867242,10864,,,,
63867260,10864,,,,
63867256,10864,,,,
63867253,10864,,,,
63867278,10864,,,,
63867270,10864,,,,
63867268,10864,,,,
63867272,10864,,,,
63867299,10864,,,,
63867295,10864,,,,
63867307,10864,,,,
63867298,10864,,,,
63867317,10864,,,,
63867313,10864,,,,
63867316,10864,,,,
63867311,10864,,,,
63867314,10864,,,,
63867308,10864,,,,
63867326,10864,,,,
63867336,10864,,,,
63867323,10864,,,,
63867322,10864,,,,
63867324,10864,,,,
63867321,10864,,,,
63867320,10864,,,,
63867325,10864,,,,
63867347,10864,,,,
63867339,10864,,,,
63867338,10864,,,,
63867352,10864,,,,
63867350,10864,,,,
62378205,10864,,,,
19624227,10864,,,,
39833552,10864,,,,
54970424,10864,,,,
97809204,10864,,,,
76656797,10864,,,,
59948478,10864,,,,
112678754,10864,,,,
113053777,10864,,,,
112565412,10864,,,,
113860384,10864,,,,
107735142,10864,,,,
116521419,10864,,,,
117437171,10864,,,,
120359288,10864,,,,
119982762,10864,,,,
119982778,10864,,,,
119982788,10864,,,,
119982713,10864,,,,
119982753,10864,,,,
119982735,10864,,,,
121338388,10864,,,,
121432879,10864,,,,
121794312,10864,,,,
121792947,10864,,,,
122266493,10864,,,,
122517129,10864,,,,
122630985,10864,,,,
121280728,10864,,,,
121280770,10864,,,,
123337348,10864,,,,
119982761,10864,,,,
119982782,10864,,,,
119982719,10864,,,,
119982773,10864,,,,
119982742,10864,,,,
119982754,10864,,,,
119982733,10864,,,,
122006175,10864,,,,
126534957,10864,,,,
72744602,10864,,,,
10595899,10864,,,,
13974941,10864,,,,
11588663,10864,,,,
72785629,10864,,,,
71538656,10864,,,,
8822957,10864,,,,
33090919,10864,,,,
11630426,10864,,,,
73015824,10864,,,,
63270351,10864,,,,
62789003,10864,,,,
73165863,10864,,,,
63748771,10864,,,,
63727633,10864,,,,
56258997,10864,,,,
66073182,10864,,,,
68850227,10864,,,,
67299668,10864,,,,
67577378,10864,,,,
73589074,10864,,,,
65717541,10864,,,,
58963009,10864,,,,
41697085,10864,,,,
42592652,10864,,,,
42754829,10864,,,,
74173145,10864,,,,
71244255,10864,,,,
56611987,10864,,,,
68485497,10864,,,,
73716758,10864,,,,
74475056,10864,,,,
67756071,10864,,,,
68233216,10864,,,,
42223236,10864,,,,
42586229,10864,,,,
44961297,10864,,,,
73301405,10864,,,,
74784072,10864,,,,
71262819,10864,,,,
74711661,10864,,,,
75073647,10864,,,,
75152635,10864,,,,
75151158,10864,,,,
73876968,10864,,,,
12146128,10864,,,,
68318885,10864,,,,
34592935,10864,,,,
67153719,10864,,,,
52375180,10864,,,,
76899363,10864,,,,
77111018,10864,,,,
77487432,10864,,,,
71068968,10864,,,,
73900680,10864,,,,
73900708,10864,,,,
73978753,10864,,,,
74001497,10864,,,,
74084834,10864,,,,
56707481,10864,,,,
75670281,10864,,,,
75687991,10864,,,,
40971654,10864,,,,
11678409,10864,,,,
79357421,10864,,,,
67459186,10864,,,,
80004084,10864,,,,
29584361,10864,,,,
62973252,10864,,,,
71652511,10864,,,,
85140581,10864,,,,
22070816,10864,,,,
70969016,10864,,,,
78230163,10864,,,,
78025150,10864,,,,
35109040,10864,,,,
17466653,10864,,,,
37157688,10864,,,,
103864309,10864,,,,
55434034,10864,,,,
89649702,10864,,,,
73715408,10864,,,,
11635735,10864,,,,
97292837,10864,,,,
16609427,10864,,,,
24310047,10864,,,,
84483125,10864,,,,
96033122,10864,,,,
21453483,10864,,,,
25813988,10864,,,,
48899317,10864,,,,
18063582,10864,,,,
13407509,10864,,,,
127944162,10864,,,,
134519737,10864,,,,
124516863,10864,,,,
78222592,10864,,,,
82745491,10864,,,,
76709082,10864,,,,
75892960,10864,,,,
94975813,10864,,,,
22967,10864,,,,
38904,10864,,,,
120151,10864,,,,
183639,10864,,,,
350348,10864,,,,
566830,10864,,,,
1451046,10864,,,,
1837486,10864,,,,
2198338,10864,,,,
3118866,10864,,,,
3627514,10864,,,,
4165679,10864,,,,
4562369,10864,,,,
4661150,10864,,,,
7201149,10864,,,,
11074359,10864,,,,
11662586,10864,,,,
23559389,10864,,,,
72301564,10864,,,,
2782132,10864,,,,
3125086,10864,,,,
3376522,10864,,,,
3377070,10864,,,,
3515732,10864,,,,
3525749,10864,,,,
3790694,10864,,,,
3812674,10864,,,,
3820231,10864,,,,
3821213,10864,,,,
4006651,10864,,,,
4470340,10864,,,,
4502219,10864,,,,
5316794,10864,,,,
6484120,10864,,,,
7272210,10864,,,,
7509174,10864,,,,
7559885,10864,,,,
7579588,10864,,,,
7579972,10864,,,,
7752191,10864,,,,
7758433,10864,,,,
7786732,10864,,,,
7786735,10864,,,,
7807756,10864,,,,
8183077,10864,,,,
8212815,10864,,,,
8305362,10864,,,,
8414588,10864,,,,
8599591,10864,,,,
8627440,10864,,,,
8798322,10864,,,,
8798359,10864,,,,
8800159,10864,,,,
8800188,10864,,,,
8800215,10864,,,,
8800226,10864,,,,
8800246,10864,,,,
8800261,10864,,,,
8800316,10864,,,,
8810950,10864,,,,
8960734,10864,,,,
9199130,10864,,,,
9716840,10864,,,,
9930747,10864,,,,
9930754,10864,,,,
9930792,10864,,,,
9930814,10864,,,,
9930824,10864,,,,
9930868,10864,,,,
9930905,10864,,,,
9930912,10864,,,,
9930915,10864,,,,
11078588,10864,,,,
11628858,10864,,,,
11704711,10864,,,,
11706782,10864,,,,
11800938,10864,,,,
12222405,10864,,,,
12400035,10864,,,,
13551822,10864,,,,
13555873,10864,,,,
13629808,10864,,,,
13635024,10864,,,,
13639849,10864,,,,
14087733,10864,,,,
14143506,10864,,,,
14571567,10864,,,,
14593015,10864,,,,
15243243,10864,,,,
15416721,10864,,,,
15519665,10864,,,,
15520373,10864,,,,
15563099,10864,,,,
16538143,10864,,,,
17162194,10864,,,,
17482290,10864,,,,
18111326,10864,,,,
18169141,10864,,,,
18999783,10864,,,,
22078557,10864,,,,
22178592,10864,,,,
23352939,10864,,,,
23552526,10864,,,,
23559247,10864,,,,
23715921,10864,,,,
24983245,10864,,,,
25067929,10864,,,,
25222998,10864,,,,
25337932,10864,,,,
25865307,10864,,,,
26292948,10864,,,,
26684310,10864,,,,
29817505,10864,,,,
30375525,10864,,,,
30475878,10864,,,,
30757732,10864,,,,
31220587,10864,,,,
31668590,10864,,,,
32003245,10864,,,,
32612193,10864,,,,
35675377,10864,,,,
36354678,10864,,,,
36506218,10864,,,,
37091012,10864,,,,
37398888,10864,,,,
38948104,10864,,,,
38953667,10864,,,,
39430658,10864,,,,
40891023,10864,,,,
40892249,10864,,,,
41012371,10864,,,,
42293669,10864,,,,
43485700,10864,,,,
48996160,10864,,,,
49003144,10864,,,,
50738973,10864,,,,
50900540,10864,,,,
55455336,10864,,,,
55476371,10864,,,,
55534550,10864,,,,
55536402,10864,,,,
55603932,10864,,,,
55837829,10864,,,,
56721824,10864,,,,
57849059,10864,,,,
59377354,10864,,,,
59702001,10864,,,,
59707608,10864,,,,
59721529,10864,,,,
60071829,10864,,,,
61920082,10864,,,,
62131490,10864,,,,
62905295,10864,,,,
63185823,10864,,,,
64622726,10864,,,,
71737168,10864,,,,
74737810,10864,,,,
95719125,10864,,,,
97107329,10864,,,,
98541665,10864,,,,
102451025,10864,,,,
109414649,10864,,,,
112447611,10864,,,,
114868342,10864,,,,
116279080,10864,,,,
117878468,10864,,,,
117908466,10864,,,,
123743717,10864,,,,
125554273,10864,,,,
126428382,10864,,,,
134661916,10864,,,,
1385877,10864,,,,
2468022,10864,,,,
7089238,10864,,,,
7165770,10864,,,,
7187207,10864,,,,
7320810,10864,,,,
8322110,10864,,,,
10729261,10864,,,,
11225431,10864,,,,
11801566,10864,,,,
13736908,10864,,,,
15871836,10864,,,,
17915340,10864,,,,
21372677,10864,,,,
28413352,10864,,,,
28425598,10864,,,,
58571598,10864,,,,
65563993,10864,,,,
72192638,10864,,,,
78389201,10864,,,,
82770196,10864,,,,
85233887,10864,,,,
87450199,10864,,,,
100462959,10864,,,,
653214,10864,,,,
977755,10864,,,,
1059417,10864,,,,
2144505,10864,,,,
3383133,10864,,,,
3524495,10864,,,,
3736053,10864,,,,
3890506,10864,,,,
4692646,10864,,,,
4750771,10864,,,,
5331069,10864,,,,
5776709,10864,,,,
6162559,10864,,,,
6162579,10864,,,,
6345119,10864,,,,
7492504,10864,,,,
7594657,10864,,,,
7613832,10864,,,,
7645327,10864,,,,
7712577,10864,,,,
7714304,10864,,,,
8549963,10864,,,,
22407438,10864,,,,
35750323,10864,,,,
38284505,10864,,,,
76814179,10864,,,,
4447519,10864,,,,
7155894,10864,,,,
7291576,10864,,,,
11228678,10864,,,,
33576654,10864,,,,
35283617,10864,,,,
35366949,10864,,,,
35700738,10864,,,,
35703473,10864,,,,
35707379,10864,,,,
35756623,10864,,,,
35788903,10864,,,,
36389229,10864,,,,
36405352,10864,,,,
36462304,10864,,,,
115354793,10864,,,,
2291534,10864,,,,
2333180,10864,,,,
2340454,10864,,,,
2340657,10864,,,,
2340729,10864,,,,
2457252,10864,,,,
2765246,10864,,,,
2765479,10864,,,,
2765525,10864,,,,
2771305,10864,,,,
2829785,10864,,,,
2865106,10864,,,,
2999922,10864,,,,
3017875,10864,,,,
3086626,10864,,,,
3123529,10864,,,,
3336127,10864,,,,
3873493,10864,,,,
4562512,10864,,,,
4600130,10864,,,,
4600558,10864,,,,
4614317,10864,,,,
5312397,10864,,,,
5319987,10864,,,,
6254743,10864,,,,
6690300,10864,,,,
11727156,10864,,,,
19310862,10864,,,,
28379611,10864,,,,
35789222,10864,,,,
36400898,10864,,,,
36409611,10864,,,,
38137686,10864,,,,
38143751,10864,,,,
38152036,10864,,,,
38441450,10864,,,,
38513622,10864,,,,
2322348,10864,,,,
2374586,10864,,,,
4745002,10864,,,,
34184062,10864,,,,
72026923,10864,,,,
90954007,10864,,,,
105744433,10864,,,,
2881339,10864,,,,
3565156,10864,,,,
4473008,10864,,,,
5748945,10864,,,,
5989157,10864,,,,
5989198,10864,,,,
6258089,10864,,,,
